endTime,artistName,trackName,msPlayed
2022-05-03 23:53,av4ln,syrupy,1109
2022-05-03 23:53,HEIZE,We don't talk together (Prod. by SUGA),575
2022-05-03 23:53,HEIZE,We don't talk together (Prod. by SUGA),6698
2022-05-03 23:53,HEIZE,We don't talk together (Prod. by SUGA),1088
2022-05-03 23:53,Gen Okuda,Un altro mondo,4927
2022-05-03 23:53,Gen Okuda,Un altro mondo,960
2022-05-03 23:53,Shady Cicada,New Life,1045
2022-05-03 23:53,渡辺 剛,Viola,0
2022-05-03 23:53,Linked Horizon,Guren no Yumiya,1450
2022-05-03 23:53,Linked Horizon,Guren no Yumiya,917
2022-05-03 23:53,TOKYOPILL,SpeedStar,2986
2022-05-03 23:54,Linked Horizon,Guren no Yumiya,69951
2022-05-04 00:54,demxntia,tonight,810
2022-05-04 00:54,Nedaj,Code,1100
2022-05-04 00:54,Dan Mason ダン·メイソン,Seaside,6920
2022-05-04 00:54,Anri,DRIVING MY LOVE,13280
2022-05-04 00:54,Unique Salonga,We Know,810
2022-05-04 00:54,Funk Fiction,"Press Garden (From ""Sonic Mania"")",760
2022-05-04 00:54,Milky Day,You'll Be Alright,1680
2022-05-04 00:54,Golden Boy,.hackmod,1200
2022-05-04 00:54,Dan Mason ダン·メイソン,Nothing Matters (Re23MiX 2.1 Comprehensive Mix),1350
2022-05-04 00:54,Go West,Call Me,2810
2022-05-04 00:54,NOTD,I Don't Know Why,980
2022-05-04 00:54,Shitmat,Illegal Soundz of Tthe Vibe,770
2022-05-04 00:54,Racer X,Technical Difficulties,910
2022-05-04 00:54,Micah Edwards,Moments,1320
2022-05-04 00:54,Dream Theater,Under a Glass Moon,940
2022-05-04 00:55,Nedaj,Code,240
2022-05-04 00:55,NATURE,Girls,760
2022-05-04 00:58,Nedaj,Code,36053
2022-05-04 00:58,NATURE,Girls,1490
2022-05-04 00:58,Shady Cicada,Breaking Point,2020
2022-05-04 00:58,Milky Day,You'll Be Alright,199016
2022-05-04 00:59,Golden Boy,Pu-Li-Ru-La,780
2022-05-04 00:59,Anri,二番目のaffair,660
2022-05-04 00:59,Keith Whitley,"Miami, My Amy",580
2022-05-04 00:59,Keith Whitley,"Miami, My Amy",1010
2022-05-04 00:59,HAARPER,CINNAMON,4870
2022-05-04 00:59,HAARPER,CINNAMON,1310
2022-05-04 00:59,Erik Correll,"Great Fairy Fountain (From ""The Legend of Zelda"") [Piano Etude]",1620
2022-05-04 00:59,Noah Kahan,Anyway,1280
2022-05-04 01:03,Anri,二番目のaffair,280440
2022-05-04 01:09,Your Neighbors,Bodega,760
2022-05-04 01:09,Nedaj,Fuji,630
2022-05-04 01:09,SQUARE ENIX MUSIC,The Ultimate Weapon,430
2022-05-04 01:09,Pink Martini,Hang on Little Tomato,620
2022-05-04 01:09,Gen Okuda,Voce gentile,580
2022-05-04 01:09,渡辺 剛,Stupido,1390
2022-05-04 01:09,渡辺 剛,Grazie di cuore,560
2022-05-04 01:09,Lil Uzi Vert,Erase Your Social,720
2022-05-04 01:09,Leo Sayer,Lost Control,600
2022-05-04 01:09,Gen Okuda,Calmati,0
2022-05-04 01:09,Danny Baranowsky,Disco Descent,750
2022-05-04 01:09,TesseracT,Of Matter - Proxy,920
2022-05-04 01:09,岡部啓一,Weight of the World - English Version - J'Nique Nicole,760
2022-05-04 01:09,Jason Becker,Rain,1040
2022-05-04 01:09,SQUARE ENIX MUSIC,Yonah - Strings Ver.,10434
2022-05-04 01:09,TesseracT,Beneath My Skin / Mirror Image,530
2022-05-04 01:09,Leo Sayer,When I Need You - Remastered,390
2022-05-04 01:09,Gen Okuda,Sempre insieme,610
2022-05-04 01:09,Loftys Comet,Shower Thoughts,420
2022-05-04 01:09,PARKGOLF,Lumos Maxima,660
2022-05-04 01:09,Gilbert O'Sullivan,Alone Again (Naturally),1160
2022-05-04 01:09,Polyphia,40oz,650
2022-05-04 01:09,Ottorino Respighi,"Suite No. 3, P. 172: III. Siciliana: Andantino",660
2022-05-04 01:09,Janos Sebestyen,"Prelude In C Minor, BWV 999 : Prelude In C Minor, BWV 999",0
2022-05-04 01:09,渡辺 剛,Secondo,520
2022-05-04 01:09,Noah Kahan,Anyway,312145
2022-05-04 01:09,tobi lou,hot tub DREAM Machine,1440
2022-05-04 01:09,Dan Johansen,Shackles of Fate,1000
2022-05-04 01:14,Sewerslvt,Cyberia Lyr1,294000
2022-05-04 01:15,Polyphia,Bad,1040
2022-05-04 01:15,Polyphia,Death Note (feat. Ichika),2550
2022-05-04 01:15,Osvaldorio,Lotus,720
2022-05-04 01:15,渡辺 剛,Ricordo,750
2022-05-04 01:15,YOASOBI,あの夢をなぞって,1080
2022-05-04 01:15,Keith Whitley,When You Say Nothing at All,1260
2022-05-04 01:15,TOKYOPILL,Dreamin About You !,2910
2022-05-04 01:15,TOKYOPILL,Dreamin About You !,730
2022-05-04 01:15,SEBii,Play Poker Remix - Remix,540
2022-05-04 01:15,SEBii,Play Poker Remix - Remix,820
2022-05-04 01:15,slchld,camellia,52380
2022-05-04 01:15,Shady Cicada,Daydreamer,630
2022-05-04 01:15,Austin Farwell,New Home (Slowed),610
2022-05-04 01:15,Platina Jazz,The Galaxy Express 999 (feat. Niklas Gabrielsson),1540
2022-05-04 01:15,IV Of Spades,Come Inside Of My Heart,1050
2022-05-04 01:15,Igorrr,Au Revoir,1140
2022-05-04 01:15,Igorrr,Au Revoir,2290
2022-05-04 01:15,Tee Lopes,Vs. Metal Sonic (Sonic Mania),840
2022-05-04 01:15,Tee Lopes,Vs. Metal Sonic (Sonic Mania),1210
2022-05-04 01:20,Misato Watanabe,My Revolution,280
2022-05-04 01:20,JUVENILE,Into U,410
2022-05-04 01:20,Rohan Adiyodi,"Specialist (From ""Persona 4"")",430
2022-05-04 01:20,SQUARE ENIX MUSIC,Song of the Ancients / Popola,630
2022-05-04 01:20,Yameii Online,Take Wrisks,220
2022-05-04 01:20,Daniel Caesar,Best Part (feat. H.E.R.),15200
2022-05-04 01:20,Daniel Caesar,Best Part (feat. H.E.R.),210
2022-05-04 01:20,Tiffany Young,Runaway (feat. Babyface & Chloe Flower) - Korean Remix,1950
2022-05-04 01:20,Gallant,Sweet Insomnia (feat. 6LACK),540
2022-05-04 01:20,Sergei Rachmaninoff,"Prélude in C-Sharp Minor, Op. 3, No. 2",450
2022-05-04 01:20,Sergei Rachmaninoff,"Prélude in C-Sharp Minor, Op. 3, No. 2",690
2022-05-04 01:20,Jan Cyrka,Carefree Summer,200
2022-05-04 01:20,Virginio Aiello,Van Gogh,580
2022-05-04 01:20,Virginio Aiello,Van Gogh,690
2022-05-04 01:20,Virginio Aiello,Van Gogh,220
2022-05-04 01:20,Guthrie Govan,Waves,280
2022-05-04 01:20,Guthrie Govan,Waves,120
2022-05-04 01:20,Guthrie Govan,Waves,800
2022-05-04 01:20,The Contortionist,Language I: Intuition,410
2022-05-04 01:20,SEBii,Play Poker Remix - Remix,880
2022-05-04 01:20,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",240
2022-05-04 01:20,Igorrr,Very Noise,600
2022-05-04 01:20,Eric Christian,Valse Sentimentale No. 1,260
2022-05-04 01:20,Andora,Flashback,530
2022-05-04 01:20,Anri,Memorial Story,770
2022-05-04 01:20,DM DOKURO,Servants of the Scourge,730
2022-05-04 01:20,Yoko Takahashi,A Cruel Angel's Thesis (Director's Edit Version),910
2022-05-04 01:20,Interlunium,Level Up,230
2022-05-04 01:20,Interlunium,Level Up,820
2022-05-04 01:20,Interlunium,Level Up,150
2022-05-04 01:20,3d Blast,Beyond Nostalgia,230
2022-05-04 01:20,Wolfgang Amadeus Mozart,Lacrimosa,680
2022-05-04 01:20,Igorrr,Au Revoir,252160
2022-05-04 01:20,Sangatsu no Phantasia,パステルレイン,260
2022-05-04 01:22,TOKYOPILL,Pink Blood +,112000
2022-05-04 01:24,Nedaj,LET U GO,106649
2022-05-04 01:27,Arthur Nery,Binhi,216774
2022-05-04 01:34,Gen Okuda,Slapstick,5349
2022-05-04 01:34,BABYMETAL,"Ijime, Dame, Zettai",392776
2022-05-04 01:36,BABYMETAL,"Ijime, Dame, Zettai",98070
2022-05-04 01:44,BABYMETAL,KARATE,513153
2022-05-04 01:50,BABYMETAL,"Ijime, Dame, Zettai",365151
2022-05-04 01:57,Yoshiki,Red Swan,380965
2022-05-04 02:01,Yoko Takahashi,A Cruel Angel's Thesis (Director's Edit Version),245093
2022-05-04 02:06,Masayuki Suzuki,ラブ・ドラマティック (Funky Flag Version),262946
2022-05-04 02:09,梶浦 由記,swordland,197946
2022-05-04 02:10,Tsuko G.,Running in the 90s (Initial D),71396
2022-05-04 02:14,Masayuki Suzuki,DADDY ! DADDY ! DO !,242693
2022-05-04 02:15,Masayuki Suzuki,ラブ・ドラマティック,18120
2022-05-04 02:15,Masayuki Suzuki,GIRI GIRI,33196
2022-05-04 02:16,Masayuki Suzuki,DADDY ! DADDY ! DO ! - From THE FIRST TAKE,8940
2022-05-04 05:45,Rats & Star,め組のひと,7168
2022-05-04 05:46,Kiyomi Suzuki,ロンリー・チャップリン,65088
2022-05-04 05:48,Rats & Star,夢で逢えたら,84565
2022-05-04 05:48,Rats & Star,星空のサーカス (口笛Version),5866
2022-05-04 06:57,Jason Becker,Valley Of Fire,212693
2022-05-04 07:25,Jason Becker,Valley Of Fire,5354
2022-05-04 16:09,Jason Becker,Valley Of Fire,491120
2022-05-04 16:47,Masayuki Suzuki,ラブ・ドラマティック (Funky Flag Version),11750
2022-05-04 16:47,YOASOBI,群青,540
2022-05-04 16:48,Gen Okuda,Rimasto,0
2022-05-04 16:48,Curiosity Killed The Cat,Misfit,510
2022-05-04 16:48,TOKYOPILL,Pink Blood +,1070
2022-05-04 16:48,Jan Cyrka,Hairy Times,600
2022-05-04 16:48,GillStudio,"School Days (From ""Persona"")",820
2022-05-04 16:48,Gen Okuda,Turbata,0
2022-05-04 16:48,Seals and Crofts,Summer Breeze,350
2022-05-04 16:48,Gallant,Sweet Insomnia (feat. 6LACK),520
2022-05-04 16:48,Eminem,Stan,0
2022-05-04 16:48,Sophia James,Somebody New,860
2022-05-04 16:48,$uicideboy$,All Dogs Go to Heaven,490
2022-05-04 16:48,The Contortionist,Language I: Intuition,780
2022-05-04 16:48,Nedaj,COSMOS,590
2022-05-04 16:48,Gen Okuda,Rob,38870
2022-05-04 16:48,DM DOKURO,Roar of the Jungle Dragon,430
2022-05-04 16:48,DM DOKURO,Roar of the Jungle Dragon,320
2022-05-04 16:48,Shady Cicada,New Life,560
2022-05-04 16:48,渡辺 剛,夜想曲 (~Piano Ver.~),410
2022-05-04 16:48,Loftys Comet,Shower Thoughts,390
2022-05-04 16:48,KIRINJI,「あの娘は誰?」とか言わせたい,600
2022-05-04 16:48,Wolfgang Amadeus Mozart,Lacrimosa,470
2022-05-04 16:48,FEMM,My Revolution,490
2022-05-04 16:48,Sangatsu no Phantasia,パステルレイン,600
2022-05-04 16:51,GillStudio,"School Days (From ""Persona"")",167796
2022-05-04 16:53,Tee Lopes,Vs. Metal Sonic (Sonic Mania),128186
2022-05-04 16:55,アリス(CV. 真野あゆみ),unreachable,81707
2022-05-04 18:44,アリス(CV. 真野あゆみ),unreachable,2110
2022-05-04 18:44,Shady Cicada,Before the World Dies,630
2022-05-04 18:47,M2U,Ayla,184258
2022-05-04 18:50,PPF,Life Is Beautiful (Deadly Premonition),187111
2022-05-04 18:54,CLC,ME,670
2022-05-04 18:54,Polyphia,Culture Shock,271530
2022-05-04 18:57,Go West,Call Me,151700
2022-05-04 18:58,Nedaj,Code,12090
2022-05-04 18:58,PUBLIC,Splash,330
2022-05-04 18:58,Accept,Teutonic Terror,960
2022-05-04 18:58,Gen Okuda,Melodia pace,240
2022-05-04 18:58,Toby Fox,Death By Glamour,0
2022-05-04 18:58,Daniel Caesar,Best Part (feat. H.E.R.),400
2022-05-04 18:58,keshi,drunk,380
2022-05-04 18:58,anees,sun and moon,1050
2022-05-04 18:58,SQUARE ENIX MUSIC,Yonah - Strings Ver.,800
2022-05-04 18:58,渡辺 剛,Maledizione,730
2022-05-04 18:58,梶浦 由記,swordland,300
2022-05-04 18:58,NOTD,I Don't Know Why,960
2022-05-04 18:58,frad,fool,37750
2022-05-04 18:58,Sapphire,No More What Ifs,350
2022-05-04 18:58,The 8-Bit Big Band,"Snake Eater (From ""Metal Gear Solid 3"")",920
2022-05-04 18:58,Jason Becker,Meet Me in the Morning,780
2022-05-04 19:04,Sewerslvt,Kawaii Razor Blades,338860
2022-05-04 19:05,Nedaj,LET U GO,106649
2022-05-04 19:10,Caitlin Myers,Stay with Me,310008
2022-05-04 19:15,Michael Jackson,Off the Wall,246000
2022-05-04 19:18,Red Velvet,Psycho,210560
2022-05-04 19:22,Tremonti,You Waste Your Time,227288
2022-05-04 19:25,NATURE,Girls,211373
2022-05-04 19:30,insaneintherainmusic,Eterna Forest,266420
2022-05-04 21:44,CLC,ME,743
2022-05-04 21:44,Anri,CAT'S EYE - (NEW TAKE),719
2022-05-04 21:44,Gen Okuda,Melodia pace,1160
2022-05-04 21:44,insaneintherainmusic,Eterna Forest,2925
2022-05-04 21:44,Arthur Nery,Binhi,603
2022-05-04 21:44,Jason Becker,Valley Of Fire,12631
2022-05-04 21:44,Polyphia,O.D.,2600
2022-05-04 21:44,Jason Becker,Rain,835
2022-05-04 21:44,Shady Cicada,Breaking Point,464
2022-05-04 21:44,PRISTIN,WEE WOO,928
2022-05-04 21:44,Greyl,Trendy,580
2022-05-04 21:44,Sleepy Soul,Lynlake,650
2022-05-04 21:44,渡辺 剛,Eye catch B,650
2022-05-04 21:44,Jeff Loomis,Jato Unit,1160
2022-05-04 21:44,ED.,I Like You But I Just Wanna Dance,557
2022-05-04 21:45,Daisuke Ishiwatari,Big Blast Sonic,534
2022-05-04 21:45,Lizz Robinett,"Aishiteru Banzai! (From ""Love Live"")",905
2022-05-04 21:45,SQUARE ENIX MUSIC,Song of the Ancients / Fate,557
2022-05-04 21:45,Polyphia,Hourglass,3390
2022-05-04 21:45,Gen Okuda,Monologo,0
2022-05-04 21:45,Anri,YOU ARE NOT ALONE,3645
2022-05-04 21:45,Yoko Takahashi,A Cruel Angel's Thesis (Director's Edit Version),1207
2022-05-04 21:45,Dazegxd,thinking about u,557
2022-05-04 21:45,EGOIST,Gold,63204
2022-05-04 21:45,FEMM,My Revolution,719
2022-05-04 21:53,Jason Becker,Valley Of Fire,481233
2022-05-05 00:31,Jason Becker,Valley Of Fire,1253937
2022-05-05 01:34,Masayuki Suzuki,ラブ・ドラマティック (Funky Flag Version),17550
2022-05-05 01:34,Masayuki Suzuki,DADDY ! DADDY ! DO !,2060
2022-05-05 02:30,Jason Becker,Valley Of Fire,135570
2022-05-05 15:47,Jason Becker,Valley Of Fire,5224
2022-05-05 15:51,Jason Becker,Valley Of Fire,253809
2022-05-05 15:57,Gary Moore,Still Got The Blues,8418
2022-05-05 15:57,Jason Becker,Valley Of Fire,291291
2022-05-05 16:47,Jason Becker,Valley Of Fire,544840
2022-05-05 16:50,Pyotr Ilyich Tchaikovsky,"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",156573
2022-05-05 16:53,Michael Jackson,It's the Falling in Love,223346
2022-05-05 20:22,TOKYOPILL,Knife Emoji,164571
2022-05-05 20:23,Danny Baranowsky,Crypteque,56128
2022-05-05 20:23,TOKYOPILL,Experiment: E u p h o r i a,22910
2022-05-05 20:23,Nedaj,LET U GO,25980
2022-05-05 20:26,TOKYOPILL,God Isn't Real,172053
2022-05-05 20:26,Angel Vivaldi,A Martian Winter,6276
2022-05-05 20:27,TOKYOPILL,Club Cyberia,1180
2022-05-05 20:27,TOKYOPILL,Drainer's Down!,10060
2022-05-05 20:29,Gary Moore,Still Got The Blues,3343
2022-05-05 20:29,TOKYOPILL,Drainer's Down!,123636
2022-05-05 20:33,EGOIST,絶体絶命,249100
2022-05-05 21:38,EGOIST,絶体絶命,2461
2022-05-05 21:45,Jason Becker,Valley Of Fire,439878
2022-05-06 04:32,Jason Becker,Valley Of Fire,171285
2022-05-06 20:13,Jason Becker,Valley Of Fire,226218
2022-05-06 20:28,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",1180
2022-05-06 20:28,FM Skyline,Harlequin,1520
2022-05-06 20:28,坊ちゃん(CV.花江夏樹)&アリス(CV.真野あゆみ)&ロブ(CV.大塚芳忠)& ヴィオラ(CV.水瀬いのり)&カフ(CV.倉持若菜)&ザイン(CV.神谷浩史),Make a wish,880
2022-05-06 20:28,Gen Okuda,Ballo notturno,620
2022-05-06 20:28,Billy Joel,New York State of Mind,1630
2022-05-06 20:28,The Weeknd,Shameless,780
2022-05-06 20:28,Jason Becker,Valley Of Fire,2710
2022-05-06 20:28,Pyotr Ilyich Tchaikovsky,"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",560
2022-05-06 20:28,Platina Jazz,Devil Man,780
2022-05-06 20:28,Hollywood Burns,Enter the Yakuza Club,1030
2022-05-06 20:28,Jason Becker,Life & Death,0
2022-05-06 20:28,Polyphia,Hourglass,1430
2022-05-06 20:28,TesseracT,Beneath My Skin / Mirror Image,620
2022-05-06 20:28,Sleepy Soul,Lynlake,730
2022-05-06 20:28,Equilibrium,One Folk,290
2022-05-06 20:28,Equilibrium,One Folk,470
2022-05-06 20:28,Gen Okuda,Memoria,630
2022-05-06 20:28,M2U,Ayla,660
2022-05-06 20:28,M2U,Ayla,490
2022-05-06 20:28,80KIDZ,Don't Stop x Your Closet,1280
2022-05-06 20:29,Golden Boy,.hackmod,1020
2022-05-06 20:29,Them Crooked Vultures,Bandoliers,0
2022-05-06 20:33,Curiosity Killed The Cat,Misfit,241160
2022-05-06 20:35,渡辺 剛,満月とシルエットの夜 (~Piano Ver.~),121840
2022-05-06 20:38,Machiko Watanabe,空港,208440
2022-05-06 20:41,Platina Jazz,The Galaxy Express 999 (feat. Niklas Gabrielsson),192973
2022-05-06 20:48,The 8-Bit Big Band,"Lonely Rolling Star (From ""Katamari Damacy')",343440
2022-05-06 20:51,3d Blast,Beyond Nostalgia,218746
2022-05-06 20:57,渡辺 剛,満月とシルエットの夜 (~Piano Ver.~),64
2022-05-06 20:58,渡辺 剛,満月とシルエットの夜 (~Piano Ver.~),42
2022-05-06 20:58,渡辺 剛,満月とシルエットの夜 (~Piano Ver.~),53055
2022-05-06 20:58,SANYO MUSIC,wish…,16767
2022-05-06 20:58,Emi Evans,Wish...,16170
2022-05-06 20:59,渡辺 剛,満月とシルエットの夜 (~Piano Ver.~),43946
2022-05-06 20:59,Emi Evans,Wish...,191
2022-05-06 21:04,Sebastian Skaf,The Place Where the Sun Sets,27583
2022-05-06 21:04,Emi Evans,Wish...,268330
2022-05-06 21:05,Younes Elbayad,Shenmue ~Sedge Tree~,56791
2022-05-06 21:08,Sebastian Skaf,The Place Where the Sun Sets,176563
2022-05-06 21:09,PurpleSchala,Snowy Scenery,36407
2022-05-06 21:13,Jason Becker,Valley Of Fire,2050
2022-05-06 21:13,Jason Becker,Valley Of Fire,96990
2022-05-06 21:13,Jason Becker,Valley Of Fire,4211
2022-05-06 21:13,Kiyomi Suzuki,ロンリー・チャップリン,1180
2022-05-06 21:23,Jason Becker,Valley Of Fire,544840
2022-05-06 21:28,Jason Becker,Valley Of Fire,328008
2022-05-06 21:33,Kiyomi Suzuki,ロンリー・チャップリン,289053
2022-05-06 21:37,Masayuki Suzuki,DADDY ! DADDY ! DO !,254640
2022-05-06 21:37,Tsuko G.,Running in the 90s (Initial D),4226
2022-05-06 21:42,Masayuki Suzuki,ラブ・ドラマティック (Funky Flag Version),262946
2022-05-06 21:44,Jeff Loomis,Shouting Fire at a Funeral,164373
2022-05-06 21:45,Jeff Loomis,Jato Unit,32830
2022-05-06 21:50,Jeff Loomis,Tragedy and Harmony,301013
2022-05-06 21:54,Pantera,Cowboys from Hell,243533
2022-05-06 21:58,Dave Martone,Bossa Dorado,222893
2022-05-06 22:00,James Landino,Reaction - Osu Edit,122818
2022-05-06 22:05,Franz Liszt,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",293146
2022-05-06 23:08,渡辺 剛,Alice,910
2022-05-06 23:08,Dave Mason,We Just Disagree,330
2022-05-06 23:08,ヴィオラ(CV.水瀬いのり),Secret Flavor,660
2022-05-06 23:08,Interlunium,Blue Moon Blue Ocean,7420
2022-05-06 23:08,Nujabes,Spiral,520
2022-05-06 23:08,Megan McDuffee,The Hunt,23845
2022-05-06 23:09,Polyphia,Culture Shock,72240
2022-05-06 23:13,Polyphia,Culture Shock,209750
2022-05-06 23:18,Interlunium,Intergalactic Disco,300833
2022-05-06 23:22,BABYMETAL,Doki Doki ☆ Morning,225651
2022-05-06 23:26,LiSA,crossing field,248946
2022-05-06 23:34,DM DOKURO,Roar of the Jungle Dragon,504297
2022-05-06 23:35,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",853
2022-05-06 23:35,Anri,Good Bye Boogie Dance,1173
2022-05-06 23:35,PUBLIC,Splash,57930
2022-05-06 23:35,oDDling,Neon Nights,810
2022-05-06 23:35,Lizz Robinett,"Love Like You (From ""Steven Universe"")",1194
2022-05-06 23:35,渡辺 剛,Posto soleggiato,554
2022-05-06 23:35,Deko,Starwave,960
2022-05-06 23:35,TOKYOPILL,Knife Emoji,682
2022-05-06 23:35,Gen Okuda,Prefazione,767
2022-05-06 23:35,Brown Eyed Girls,Kill Bill,661
2022-05-06 23:38,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",3184
2022-05-06 23:38,Danny Baranowsky,Crypteque,682
2022-05-06 23:38,Louie Zong,Tennis Time!,682
2022-05-06 23:38,渡辺 剛,Alice,511
2022-05-06 23:38,TOKYOPILL,Human REALITY,746
2022-05-06 23:38,SAGEISKAMI,"Act. 3 (No matter where you go, everyone's connected)",640
2022-05-06 23:38,Polyphia,Death Note (feat. Ichika),618
2022-05-06 23:38,Toshifumi Hinata,Reflections,597
2022-05-06 23:38,Dan Mason ダン·メイソン,Seaside,1536
2022-05-06 23:38,ヴィオラ(CV.水瀬いのり),Secret Flavor,960
2022-05-06 23:38,Michiko Mada,Soko Kara Miteta,704
2022-05-06 23:38,岡部啓一,Weight of the World - English Version - J'Nique Nicole,597
2022-05-06 23:38,Shady Cicada,Night Time Fever,661
2022-05-06 23:38,Jurrivh,As I Lay Dying,768
2022-05-06 23:38,Sophia James,Somebody New,789
2022-05-06 23:38,Dazegxd,tell me,746
2022-05-06 23:38,TOKYOPILL,Knife Emoji,164571
2022-05-06 23:38,NATURE,Girls,960
2022-05-06 23:38,Jan Cyrka,Hell and High Water,960
2022-05-06 23:38,Lizz Robinett,"Lost in Thoughts All Alone (From ""Fire Emblem Fates"")",1002
2022-05-06 23:38,Interlunium,Blue Moon Blue Ocean,1045
2022-05-06 23:38,League of Legends,Legends Never Die,725
2022-05-06 23:38,Nujabes,Spiral,704
2022-05-06 23:38,Go West,Call Me,1834
2022-05-06 23:38,FrankJavCee,143,512
2022-05-06 23:38,Sherif Mekawy,Aadi Geddan,703
2022-05-06 23:38,EGOIST,Gold,1386
2022-05-06 23:38,James Landino,Reaction - Osu Edit,853
2022-05-06 23:38,Tee Lopes,Vs. Metal Sonic (Sonic Mania),960
2022-05-06 23:38,Moe Shop,Love Taste,597
2022-05-06 23:38,Jason Becker,Meet Me in the Morning,618
2022-05-06 23:39,Climax Blues Band,Couldn't Get It Right,1066
2022-05-06 23:39,Christian Kuria,Bitter Pill,618
2022-05-06 23:39,glass beach,bedroom community,618
2022-05-06 23:39,Heatace,Genesis Explorer,703
2022-05-06 23:39,Hatena,SOULLL,661
2022-05-06 23:39,Covet,shibuya (feat. San Holo),981
2022-05-06 23:43,Christian Kuria,Bitter Pill,239613
2022-05-06 23:47,oDDling,Vivid,1386
2022-05-06 23:47,Anri,A HOPE FROM SAD STREET,1749
2022-05-06 23:47,Motoi Sakuraba,Great Grey Wolf Sif,1365
2022-05-06 23:47,glass beach,bedroom community,275620
2022-05-06 23:47,Tiffany Young,Runaway (feat. Babyface),1536
2022-05-06 23:47,Pyotr Ilyich Tchaikovsky,"Valse sentimentale, Op. 51, No. 6",1408
2022-05-06 23:47,Aexion,Colorful,1386
2022-05-06 23:49,Guthrie Govan,Hollywood Woman,116000
2022-05-06 23:49,Polyphia,Hourglass,725
2022-05-06 23:49,Polyphia,Hourglass,896
2022-05-06 23:49,NOTD,I Don't Know Why,0
2022-05-06 23:49,NOTD,I Don't Know Why,1194
2022-05-06 23:49,Galdive,Sorbet,2005
2022-05-06 23:51,Polyphia,Hourglass,98538
2022-05-06 23:51,Galdive,Sorbet,25600
2022-05-06 23:57,Linked Horizon,Guren no Yumiya,310680
2022-05-07 00:00,Goreshit,Hold My Hand,688
2022-05-07 00:00,Counting Crows,Big Yellow Taxi,225573
2022-05-07 00:03,Jason Becker,Air,682
2022-05-07 00:03,TesseracT,Of Matter - Proxy,533
2022-05-07 00:03,平田志穂子,"Heartbeat,Heartbreak",640
2022-05-07 00:03,Adriano Celentano,Prisencolinensinainciusol,725
2022-05-07 00:03,Foreign Gnomes,Revenge,0
2022-05-07 00:03,strxwberrymilk,I'll Go Home Then - Radio Edit,4629
2022-05-07 00:03,Jason Becker,End of the Beginning,981
2022-05-07 00:03,Goreshit,Resynth,127125
2022-05-07 00:03,Wolfgang Amadeus Mozart,Lacrimosa,597
2022-05-07 00:03,James Landino,Reaction - Osu Edit,1344
2022-05-07 00:05,Guthrie Govan,Where We Started,153000
2022-05-07 00:07,Platina Jazz,Devil Man,125582
2022-05-07 00:11,Christian Kuria,Bitter Pill,239613
2022-05-07 00:11,satomoka,melt bitter,5540
2022-05-07 00:12,CLC,ME,874
2022-05-07 00:12,Rohan Adiyodi,"Specialist (From ""Persona 4"")",789
2022-05-07 00:12,渡辺 剛,Tempo soffice,725
2022-05-07 00:12,FM Skyline,Harlequin,1386
2022-05-07 00:12,Arthur Nery,Binhi,1002
2022-05-07 00:12,Jason Becker,Air,575
2022-05-07 00:12,Virginio Aiello,Van Gogh,767
2022-05-07 00:12,Shady Cicada,Night Time Fever,789
2022-05-07 00:12,Moe Shop,Notice,1322
2022-05-07 00:12,Anri,夏に背を向けて,2730
2022-05-07 00:12,Gen Okuda,Festa sessione,789
2022-05-07 00:12,Nedaj,COSMOS,789
2022-05-07 00:12,Calum Bowen,Lovely City,768
2022-05-07 00:12,桐生一馬(黒田崇矢),Bakamitai - Taxi Driver Edition,938
2022-05-07 00:12,渡辺 剛,Maledizione,618
2022-05-07 00:12,cignature,Nun Nu Nan Na,938
2022-05-07 00:12,BAND-MAID,Manners,1791
2022-05-07 00:12,Ok Goodnight,Rapture,1023
2022-05-07 00:12,Igorrr,Cheval,661
2022-05-07 00:16,BABYMETAL,"Ijime, Dame, Zettai",244778
2022-05-07 00:18,BABYMETAL,KARATE,104191
2022-05-07 00:18,BABYMETAL,"Ijime, Dame, Zettai",41877
2022-05-07 00:24,At The Gates,Spectre of Extinction,16085
2022-05-07 00:24,demxntia,tonight,405
2022-05-07 00:24,Gen Okuda,Voce gentile,1066
2022-05-07 00:24,Jason Becker,Valley Of Fire,339797
2022-05-07 00:24,LIK,Funeral Anthem,1578
2022-05-07 00:24,Gen Okuda,Strisciante,554
2022-05-07 00:24,Dark Tranquillity,Phantom Days,4629
2022-05-07 00:24,Dark Tranquillity,Phantom Days,1536
2022-05-07 00:25,Jason Becker,Higher,0
2022-05-07 00:25,Lizz Robinett,Plastic Love - English Version,59520
2022-05-07 00:25,SEBii,Butterfly Bankai,597
2022-05-07 00:25,Leo Sayer,You Make Me Feel Like Dancing - Remastered,554
2022-05-07 00:25,Igorrr,Spaghetti Forever,640
2022-05-07 00:26,Gary Moore,One Day,682
